D63412_at,5
D63475_at,174
D63476_at,117
D63477_at,61
D63478_at,320
D63480_at,58
D63481_at,235
D63482_at,47
D63483_at,22
D63484_at,146
D63485_at,34
D63486_at,253
D63487_at,110
D63506_at,54
D63813_at,106
D63851_at,93
D63874_at,749
D63875_at,42
D63876_at,100
D63877_at,43
D63878_at,319
D63879_at,40
D63880_at,155
D63881_at,56
D63998_at,32
D64109_at,132
D64110_at,85
D64142_at,331
D64154_at,162
D64158_at,30
D64159_at,5
D67029_at,105
D70830_at,83
D76435_at,293
D76444_at,59
D78011_at,14
D78012_at,138
D78014_at,161
D78129_at,50
D78134_at,287
D78151_at,308
D78156_at,356
D78261_at,-3
D78275_at,83
D78333_at,-7
D78334_at,9
D78335_at,0
D78361_at,1029
D78367_at,7
D78514_at,350
D78586_at,84
D78611_at,697
D79205_at,361
D79983_at,3
D79985_at,161
D79986_at,158
D79987_at,58
D79988_at,78
D79989_at,4
D79990_at,8
D79991_at,85
D79992_at,72
D79993_at,170
D79994_at,150
D79995_at,43
D79996_at,79
D79997_at,59
D79998_at,50
D79999_at,317
D80001_at,44
D80002_at,55
D80003_at,73
D80004_at,55
D80005_at,86
D80006_at,-4
D80007_at,185
D80008_at,40
D80009_at,21
D80010_at,18
D80011_at,31
D80012_at,78
D82060_at,19
D82061_at,278
D82070_at,19
D82326_at,101
D82343_at,12
D82344_at,53
D82345_at,79
D82346_at,45
D82348_at,384
D83004_at,86
D83018_at,201
D83032_at,103
D83195_at,78
D83243_at,32
D83407_at,40
D83542_at,243
D83597_at,86
D83657_at,-7
D83699_at,21
D83702_at,21
D83703_at,141
D83735_at,732
D83767_at,48
D83776_at,39
D83777_at,41
D83778_at,57
D83779_at,163
D83780_at,121
D83781_at,14
D83782_at,289
D83783_at,78
D83784_at,-6
D83785_at,85
D83920_at,181
D84110_at,69
D84145_at,-59
D84239_at,-265
D84276_at,18
D84294_at,163
D84307_at,106
D84361_at,38
D84424_at,41
D84454_at,-3
D84557_at,163
D85181_at,74
D85245_at,32
D85376_at,29
D85418_at,85
D85423_at,21
D85429_at,152
D85433_at,36
D85527_at,50
D85758_at,427
D85815_at,292
D85939_at,86
D86096_cds3_at,24
D86425_at,33
D86479_at,271
D86519_at,18
D86549_at,94
D86640_at,9
D86956_at,57
D86957_at,-11
D86959_at,232
D86960_at,33
D86961_at,28
D86962_at,28
D86963_at,135
D86964_at,65
D86965_at,250
D86966_at,112
D86967_at,292
D86968_at,-49
D86969_at,21
D86970_at,3
D86971_at,145
D86972_at,52
D86973_at,91
D86975_at,18
D86976_at,18
D86977_at,202
D86978_at,130
D86979_at,39
D86980_at,1
D86981_at,56
D86982_at,139
D86983_at,233
D86984_at,2
D86985_at,74
D87009_cds3_at,9
D87011_at,-5
D87012_at,18
D87023_cds2_at,38
D87024_at,-13
D87071_at,14
D87073_at,31
D87074_at,37
D87075_at,9
D87076_at,44
D87077_at,17
D87078_at,107
D87116_at,-80
D87119_at,216
D87120_at,16
D87127_at,26
D87258_at,107
D87292_at,125
D87328_at,607
D87432_at,82
D87433_at,-33
D87434_at,37
D87435_at,13
D87436_at,138
D87437_at,150
D87438_at,224
D87440_at,162
D87442_at,279
D87443_at,39
D87444_at,51
D87445_at,105
D87446_at,39
D87447_at,134
D87448_at,28
D87449_at,-69
D87450_at,27
D87451_at,289
D87452_at,202
D87453_at,58
D87454_at,-68
D87455_at,25
D87457_at,11
D87458_at,-9
D87459_at,19
D87460_at,198
D87461_at,84
D87462_at,159
D87463_at,-2
D87464_at,73
D87465_at,54
D87466_at,47
D87467_at,70
D87468_at,14
D87469_at,62
D87470_at,51
D87673_at,71
D87682_at,23
D87683_at,29
D87684_at,60
D87685_at,12
D87735_at,982
D87742_at,38
D87743_at,32
D87845_at,50
D87937_at,202
D87953_at,94
D87957_at,-13
D87969_at,31
D87989_at,177
D88146_at,43
D88152_at,15
D88213_at,80
D88270_at,28
D88378_at,213
D88422_at,5
D88460_at,51
D88532_at,143
D88613_at,126
D88667_at,-233
D88795_at,348
D88797_at,1
D88799_at,25
D89016_at,150
D89050_at,0
D89052_at,84
D89077_at,133
D89289_at,42
D89501_at,6
D89667_at,191
D89858_at,342
D89859_at,12
D90064_at,5
D90084_at,62
D90086_at,248
D90097_at,-52
D90209_at,110
D90224_at,37
D90276_at,79
D90282_at,17
D90359_at,82
H46990_at,88
HG1019-HT1019_at,3
HG1071-HT1071_at,22
HG1078-HT1078_at,401
HG1098-HT1098_at,33
HG1102-HT1102_at,238
HG1103-HT1103_at,19
HG1111-HT1111_at,-9
HG1112-HT1112_at,423
HG1116-HT1116_at,59
HG1139-HT4910_at,-4
HG1148-HT1148_at,108
HG1153-HT1153_at,667
HG1155-HT4822_at,250
HG1205-HT1205_at,15
HG142-HT142_at,28
HG1602-HT1602_at,50
HG1604-HT1604_at,-1
HG1612-HT1612_at,315
HG1614-HT1614_at,337
HG1649-HT1652_at,529
HG172-HT3924_at,21
HG1723-HT1729_at,264
HG1733-HT1748_at,44
HG174-HT174_at,-49
HG180-HT180_at,9
HG1800-HT1823_at,904
HG1804-HT1829_at,124
HG1828-HT1857_at,42
HG1862-HT1897_at,354
HG1869-HT1904_at,166
HG1872-HT1907_at,261
HG1879-HT1919_at,53
HG2028-HT2082_at,-54
HG2036-HT2090_at,92
HG2059-HT2114_at,105
HG2152-HT2222_at,78
HG2161-HT2231_at,76
HG2167-HT2237_at,112
HG2188-HT2258_at,-16
HG2190-HT2260_at,148
HG2191-HT2261_at,-4
HG2228-HT2305_at,-24
HG2229-HT2306_at,-9
HG2247-HT2332_at,79
HG2261-HT2352_at,-1
HG2264-HT2360_at,69
HG2274-HT2370_at,147
HG2279-HT2375_at,670
HG2280-HT2376_at,73
HG2290-HT2386_at,110
HG2309-HT2405_at,-2
HG2314-HT2410_at,195
HG2320-HT2416_at,53
HG2325-HT2421_at,48
HG2339-HT2435_at,-78
HG2415-HT2511_at,32
HG2416-HT2512_at,313
HG2417-HT2513_at,36
HG2442-HT2538_at,195
HG2460-HT2556_at,10
HG2463-HT2559_at,327
HG2480-HT2576_at,63
HG2492-HT2588_at,-56
HG2507-HT2603_at,-3
HG2525-HT2621_at,1
HG2530-HT2626_at,101
HG2538-HT2634_at,0
HG2566-HT4867_at,121
HG2573-HT2669_at,74
HG25930-HT26386_at,25
HG2602-HT2698_at,63
HG2604-HT2700_at,44
HG2614-HT2710_at,263
HG2662-HT2758_at,38
HG2663-HT2759_at,2
HG2668-HT2764_at,-43
HG2686-HT2782_at,-1
HG2689-HT2785_at,33
HG270-HT270_at,210
HG2706-HT2802_at,-3
HG2707-HT2803_at,23
HG2709-HT2805_at,71
HG2714-HT2810_at,-4
HG2715-HT2811_at,84
HG2723-HT2819_at,-3
HG2724-HT2820_at,45
HG2755-HT2862_at,102
HG2788-HT2896_at,305
HG2796-HT2904_at,27
HG2810-HT2921_at,21
HG2825-HT2949_at,140
HG2855-HT2995_at,414
HG2873-HT3017_at,1150
HG2874-HT3018_at,52
HG2936-HT3080_at,66
HG2992-HT5186_at,-10
HG3039-HT3200_at,227
HG3063-HT3224_at,31
HG3088-HT3263_at,13
HG3104-HT3280_at,490
HG311-HT311_at,853
HG3111-HT3287_at,22
HG3117-HT3293_at,3
HG3123-HT3299_at,35
HG3132-HT3308_at,20
HG3137-HT3313_at,13
HG315-HT315_at,40
HG3162-HT3339_at,156
HG3175-HT3352_at,73
HG3214-HT3391_at,916
HG3227-HT3404_at,50
HG3231-HT3408_at,32
HG3248-HT3425_at,2
HG3254-HT3431_at,8
HG3255-HT3432_at,55
HG3264-HT3441_at,96
HG3286-HT3463_at,38
HG3288-HT3465_at,6
HG3299-HT3476_at,-10
HG33-HT33_at,500
HG331-HT331_at,-1
HG3313-HT3490_at,15
HG3344-HT3521_at,55
HG3345-HT3522_at,-13
HG3355-HT3532_at,207
HG3364-HT3541_at,1026
HG3369-HT3546_at,74
HG3400-HT3579_at,329
HG3405-HT3586_at,14
HG3415-HT3598_at,88
HG3432-HT3618_at,41
HG3432-HT3621_at,58
HG3454-HT3647_at,50
HG3477-HT3670_at,267
HG3492-HT3686_at,181
HG3494-HT3688_at,6
HG3495-HT3689_at,22
HG3502-HT3696_at,-10
HG3510-HT3704_at,84
HG3514-HT3708_at,338
HG3517-HT3711_at,416
HG3521-HT3715_at,108
HG3548-HT3749_at,72
HG3549-HT3751_at,687
HG3566-HT3769_at,134
HG3570-HT3773_at,239
HG3578-HT3781_at,97
HG358-HT358_at,117
HG3627-HT3836_at,30
HG363-HT363_at,108
HG37-HT37_at,65
HG3733-HT4003_at,23
HG3740-HT4010_at,94
HG3748-HT4018_at,70
HG3790-HT4060_at,-4
HG384-HT384_at,518
HG3872-HT4142_at,56
HG3884-HT4154_at,121
HG3893-HT4163_at,82
HG3897-HT4167_at,1
HG3930-HT4200_at,150
HG3934-HT4204_at,83
HG3936-HT4206_at,-3
HG3942-HT4212_at,36
HG3945-HT4215_at,311
HG3962-HT4232_at,48
HG3971-HT4241_at,-1
HG3976-HT4246_at,25
HG3985-HT4255_at,77
HG3987-HT4257_at,278
HG3989-HT4259_at,40
HG3992-HT4262_at,43
HG3993-HT4263_at,-24
HG3994-HT4264_at,65
HG3995-HT4265_at,19
HG3998-HT4268_at,28
HG3999-HT4269_at,-8
HG4018-HT4288_at,101
HG4036-HT4306_at,355
HG4051-HT4321_at,17
HG4052-HT4322_at,8
HG4058-HT4328_at,21
HG406-HT406_at,120
HG4068-HT4338_at,141
HG4073-HT4343_at,96
HG4074-HT4344_at,61
HG4102-HT4372_at,36
HG4114-HT4384_at,40
HG4126-HT4396_at,59
HG4128-HT4398_at,11
HG4144-HT4414_at,10
HG415-HT415_at,-14
HG4157-HT4427_at,17
HG4165-HT4435_at,15
HG4167-HT4437_at,70
HG4178-HT4448_at,719
HG4185-HT4455_at,6
HG4188-HT4458_at,30
HG4194-HT4464_at,377
HG4234-HT4504_at,16
HG4243-HT4513_at,91
HG4245-HT4515_at,-4
HG4258-HT4528_at,64
HG4263-HT4533_at,-3
HG4272-HT4542_at,79
HG429-HT429_at,10
HG4297-HT4567_at,170
HG4310-HT4580_at,5
HG4316-HT4586_at,-5
HG4319-HT4589_at,2067
HG4321-HT4591_at,-1
HG4332-HT4602_at,110
HG4333-HT4603_at,61
HG4336-HT4606_at,27
HG4390-HT4660_at,29
HG4411-HT4681_at,52
HG4433-HT4703_at,27
HG4458-HT4727_at,9
HG4460-HT4729_at,114
HG4462-HT4731_at,24
HG4480-HT4833_at,24
HG4533-HT4938_at,-33
HG4542-HT4947_at,868
HG4582-HT4987_at,15
HG4606-HT5011_at,-89
HG4638-HT5050_at,59
HG4660-HT5073_at,113
HG4662-HT5075_at,91
HG4704-HT5146_at,119
HG4716-HT5158_at,143
HG4724-HT5166_at,96
HG4740-HT5187_at,3
HG4747-HT5195_at,30
HG4749-HT5197_at,75
HG511-HT511_at,184
HG537-HT537_at,100
HG544-HT544_at,-355
HG613-HT613_at,311
HG620-HT620_at,18
HG64-HT64_at,12
HG644-HT644_at,33
HG662-HT662_at,682
HG668-HT4793_at,8
HG732-HT732_at,32
HG742-HT742_at,227
HG821-HT821_at,553
HG825-HT825_at,33
HG830-HT830_at,40
HG831-HT831_at,102
HG846-HT846_at,43
HG870-HT870_at,52
HG896-HT896_at,59
HG907-HT907_at,29
HG908-HT908_at,124
HG909-HT909_at,45
HG919-HT919_at,81
HG921-HT3995_at,26
HG960-HT960_at,169
HG961-HT961_at,18
HG987-HT987_at,1656
J00073_at,81
J00123_at,-98
J00124_at,65
J00129_at,122
J00287_at,-30
J00301_at,11
J00306_at,-119
J02611_at,289
J02645_at,72
J02843_at,13
J02854_at,268
J02874_at,14
J02876_at,-109
J02883_at,45
J02888_at,77
J02902_at,895
J02906_at,122
J02923_at,12
J02943_at,44
J02963_at,18
J02973_rna1_at,-16
J03040_at,1034
J03068_at,33
J03069_rna1_at,191
J03133_at,-20
J03161_at,133
J03171_at,110
J03191_at,878
J03258_at,-1
J03278_at,230
J03459_at,359
J03473_at,131
J03474_at,-8
J03507_at,-15
J03589_at,72
J03592_at,1007
J03600_at,45
J03756_at,88
J03764_at,60
J03779_at,175
J03798_at,44
J03810_at,15
J03824_at,99
J03827_at,1450
J03890_rna1_at,72
J03909_at,278
J03925_at,2
J03930_at,57
J04027_at,19
J04031_at,175
J04040_at,75
J04056_at,45
J04058_at,28
J04076_at,19
J04080_at,103
J04088_at,102
J04101_at,139
J04102_at,8
J04111_at,144
J04132_at,70
J04156_at,19
J04162_at,34
J04164_at,699
J04173_at,503
J04177_at,708
J04444_at,25
J04456_at,284
J04469_at,70
J04501_at,131
J04543_at,39
J04599_at,110
J04605_at,100
J04611_at,225
J04615_at,661
J04621_at,101
J04739_at,-13
J04742_at,-2
J04760_at,293
J04794_at,121
J04809_rna1_at,7
J04823_rna1_at,749
J04948_at,15
J04970_at,16
J04973_at,81
J04982_at,91
J04988_at,595
J04990_at,51
J05008_at,101
J05032_at,49
J05037_at,61
J05068_at,19
J05070_at,55
J05073_at,-22
J05096_rna1_at,15
J05125_at,180
J05158_at,63
J05213_at,-4
J05243_at,526
J05249_at,195
J05257_at,62
J05272_at,533
J05401_at,-4
J05428_at,6
J05448_at,50
J05459_at,76
J05500_at,81
J05556_at,15
J05614_at,213
J05682_at,40
K01383_at,11
K01396_at,14
K01884_at,12
K01911_at,-7
K02054_at,27
K02100_at,13
K02215_at,4
K02268_at,94
K02402_at,4
K02545_cds2_at,6
K02574_at,114
K02765_at,-14
K03008_cds1_at,158
K03008_cds2_at,36
K03021_at,-10
K03195_at,263
K03218_at,90
K03430_at,50
K03460_at,155
K03474_at,31
K03515_at,617
L00137_cds1_at,12
L00352_at,80
L00354_at,-2
L00635_at,64
L00972_at,94
L01042_at,5
L01087_at,116
L01406_at,39
L01664_at,3
L02320_at,21
L02321_at,207
L02426_at,203
L02547_at,45
L02648_at,9
L02785_at,6
L02840_at,22
L02867_at,263
L02932_at,8
L02950_at,42
L03427_at,0
L03532_at,190
L03785_at,136
L04270_at,99
L04490_at,-46
L04510_at,6
L04656_at,25
L04733_at,39
L04947_at,-5
L04953_at,22
L05147_at,294
L05148_at,67
L05424_cds2_at,67
L05425_at,51
L05500_at,4
L05512_at,74
L05515_at,0
L05568_at,-3
L05597_at,3
L05606_at,40
L05779_at,33
L06132_at,286
L06139_at,19
L06147_at,-45
L06175_at,-41
L06419_at,-11
L06499_at,3626
L06505_at,1061
L06633_at,37
L06845_at,47
L06895_at,-7
L07033_at,101
L07044_at,45
L07077_at,-2
L07493_at,62
L07515_at,84
L07540_at,69
L07541_at,34
L07548_at,827
L07590_at,65
L07592_at,245
L07594_at,33
L07597_at,-23
L07633_at,87
L07738_at,132
L07758_at,58
L07765_at,43
L07868_at,17
L07949_at,-7
L07956_at,41
L08069_at,354
L08177_at,7
L08187_at,107
L08246_at,534
L08424_at,18
L08485_at,35
L08488_at,-42
L08666_at,999
L09190_rna1_at,76
L09234_at,-4
L09235_at,72
L09260_at,107
L09604_at,223
L09708_at,48
L09717_at,23
L09749_at,20
L09753_at,2
L10035_at,0
L10102_rna1_at,12
L10123_at,19
L10284_at,351
L10343_at,133
L10373_at,90
L10374_at,10
L10378_at,-33
L10381_at,-7
L10386_at,34
L10403_at,36
L10405_at,45
L10665_at,-29
L10678_at,224
L10838_at,261
L10844_at,48
L10910_at,110
L11005_at,8
L11239_at,-6
L11285_at,293
L11329_at,-1
L11353_at,10
L11369_at,325
L11370_at,53
L11372_at,40
L11373_at,304
L11566_at,850
L11573_at,11
L11669_at,50
L11695_at,16
L11708_at,258
L12168_at,326
L12350_at,34
L12392_at,92
L12468_at,-11
L12535_at,47
L12701_cds2_at,15
L12723_at,170
L13042_at,26
L13197_at,187
L13203_at,89
L13210_at,919
L13258_at,32
L13278_at,96
L13286_at,6
L13329_at,15
L13391_at,203
L13434_at,66
L13436_at,52
L13689_at,32
L13698_at,184
L13720_at,64
L13738_at,88
L13761_rna1_at,38
L13800_at,30
L13848_at,85
L13852_at,89
L13923_at,125
L13972_at,75
L13977_at,138
L13994_at,-17
L14076_at,100
L14269_at,14
L14542_at,2
L14565_at,-99
L14595_at,-4
L14754_at,58
L14787_at,18
L14812_at,-13
L14813_at,152
L14837_at,188
L14856_at,15
L14922_at,-27
L14927_at,385
L15309_at,5
L15344_at,106
L15388_at,-61
L15409_at,236
L15440_at,82
L15533_rna1_at,42
L15702_at,160
L16464_at,93
L16782_at,39
L16842_at,245
L16862_at,154
L16895_at,123
L16896_at,20
L16991_at,20
L17128_at,55
L17131_rna1_at,369
L17325_at,1
L17327_at,161
L17328_at,34
L17330_at,53
L18960_at,179
L18972_at,46
L18983_at,470
L19058_at,-8
L19063_at,40
L19067_at,142
L19161_at,-1
L19183_at,77
L19267_at,261
L19297_at,-17
L19314_at,65
L19401_at,17
L19437_at,70
L19527_at,770
L19593_at,32
L19605_at,216
L19686_rna1_at,8
L19711_at,131
L19778_at,5
L19779_at,103
L19783_at,20
L19871_at,65
L19872_at,-3
L20010_at,202
L20298_at,66
L20316_at,23
L20320_at,78
L20321_at,15
L20348_at,64
L20591_at,132
L20773_at,161
L20814_at,29
L20815_at,15
L20826_at,37
L20852_at,68
L20859_at,116
L20861_at,90
L20941_at,2387
L20971_at,14
L21715_at,39
L21893_at,268
L21934_at,9
L21936_at,189
L21954_at,89
L21993_at,-44
L22005_at,215
L22009_at,443
L22075_at,15
L22206_at,159
L22214_at,61
L22342_at,12
L22343_at,32
L22548_at,95
L22650_at,39
L23116_at,82
L23808_at,24
L23852_at,63
L23959_at,31
L24203_at,46
L24470_at,13
L24559_at,98
L24564_at,55
L24783_at,93
L24804_at,61
L25080_at,915
L25081_at,466
L25085_at,167
L25119_at,69
L25270_at,32
L25441_at,4
L25444_at,81
L25798_at,24
L25851_at,38
L25876_at,146
L26081_at,-1
L26234_at,7
L26247_at,640
L26336_at,-19
L26339_at,121
L26494_at,85
L26953_at,33
L27050_at,8
L27071_at,81
L27080_at,80
L27476_at,97
L27479_at,361
L27560_at,126
L27586_at,67
L27706_at,90
L27841_at,180
L27943_at,541
L28010_at,365
L28175_at,51
L28821_at,29
L28957_at,68
L28997_at,15
L29008_at,168
L29217_at,158
L29218_at,153
L29277_at,423
L29339_at,-5
L29376_at,18
L29433_at,71
L31529_at,30
L31573_at,92
L31584_at,46
L31801_at,583
L31860_at,85
L31881_at,69
L32137_at,-1
L32140_at,8
L32163_at,32
L32164_at,235
L32179_at,106
L32866_at,83
L32976_at,85
L32977_at,107
L33243_at,-49
L33404_at,-118
L33477_at,31
L33798_at,41
L33799_at,119
L33801_at,76
L33842_rna1_at,398
L33881_at,133
L34059_at,-62
L34060_at,380
L34075_at,30
L34081_at,85
L34155_at,5
L34219_at,19
L34357_at,225
L34409_at,3
L34587_at,200
L34600_at,41
L34657_at,21
L34673_at,50
L34820_at,80
L34838_at,1
L35035_at,13
L35240_at,834
L35251_rna1_at,28
L35269_at,9
L35475_at,102
L35545_at,312
L35546_at,41
L35592_at,-84
L35854_at,1
L36033_at,10
L36051_at,21
L36069_at,-75
L36151_at,94
L36463_at,194
L36529_at,17
L36531_at,35
L36642_at,-7
L36645_at,332
L36720_at,32
L36818_at,109
L36844_at,70
L36847_at,0
L36861_at,9
L36922_at,45
L36983_at,-146
L37033_at,498
L37042_at,126
L37043_at,70
L37127_at,-11
L37199_at,76
L37347_at,23
L37362_at,84
L37368_at,100
L37378_at,2
L37792_at,93
L37882_at,95
L37936_at,83
L38025_at,267
L38486_at,211
L38487_at,6
L38500_at,12
L38503_at,19
L38517_at,41
L38608_at,76
L38616_at,91
L38696_at,67
L38707_at,67
L38810_at,117
L38820_at,10
L38928_at,111
L38929_at,122
L38932_at,102
L38933_rna1_at,-17
L38935_at,51
L38941_at,710
L38951_at,247
L38961_at,37
L38969_at,130
L39009_at,20
L39059_at,60
L39060_at,18
L39061_at,17
L39064_rna1_at,166
L39211_at,11
L39833_at,28
L39874_at,337
L40027_at,201
L40157_at,5
L40357_at,170
L40366_at,31
L40371_at,55
